StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Sentiment,Emotion,Topic
66,Student_66,Online Education,9,D,,,Access slow,Negative,neutral,112
66,Student_66,Online Education,10,B,,,Overall poor experience,Negative,sadness,16
66,Student_66,Course,1,A,,Course_56,Course not structured,Neutral,neutral,12
66,Student_66,Course,2,C,,Course_56,Assignments confusing,Negative,neutral,114
66,Student_66,Course,3,B,,Course_56,Examples unclear,Neutral,neutral,118
66,Student_66,Course,4,D,,Course_56,Quizzes too hard,Negative,surprise,124
66,Student_66,Course,5,A,,Course_56,Content irrelevant,Negative,neutral,123
66,Student_66,Course,6,C,,Course_56,Material not helpful,Neutral,disgust,90
66,Student_66,Course,7,B,,Course_56,Resources missing,Negative,sadness,104
66,Student_66,Course,8,D,,Course_56,Lacked practical work,Neutral,neutral,73
66,Student_66,Course,9,A,,Course_56,Applications missing,Negative,sadness,105
66,Student_66,Course,10,C,,Course_56,Overall poor course,Negative,sadness,16
66,Student_66,Instructor,1,D,Instructor_56,,Instructor not clear,Neutral,neutral,106
66,Student_66,Instructor,2,B,Instructor_56,,Answered few doubts,Negative,neutral,37
66,Student_66,Instructor,3,C,Instructor_56,,Encouraged little participation,Negative,joy,95
66,Student_66,Instructor,4,A,Instructor_56,,Shared few examples,Negative,neutral,85
66,Student_66,Instructor,5,D,Instructor_56,,Sometimes too fast,Positive,neutral,26
66,Student_66,Instructor,6,B,Instructor_56,,Provided minimal notes,Neutral,neutral,103
66,Student_66,Instructor,7,C,Instructor_56,,Interactive style poor,Negative,neutral,94
66,Student_66,Instructor,8,A,Instructor_56,,Discipline not maintained,Neutral,sadness,110
66,Student_66,Instructor,9,D,Instructor_56,,Motivation lacking,Neutral,neutral,102
66,Student_66,Instructor,10,B,Instructor_56,,Overall poor teacher,Negative,sadness,93
67,Student_67,Online Education,1,B,,,Platform worked well,Neutral,neutral,44
67,Student_67,Online Education,2,C,,,Login sometimes slow,Negative,neutral,14
67,Student_67,Online Education,3,A,,,Lectures clear,Positive,neutral,10
67,Student_67,Online Education,4,D,,,Quizzes easy,Positive,neutral,74
67,Student_67,Online Education,5,B,,,Assignments okay,Positive,neutral,40
67,Student_67,Online Education,6,C,,,Navigation simple,Neutral,neutral,20
67,Student_67,Online Education,7,D,,,Resources useful,Positive,neutral,119
67,Student_67,Online Education,8,A,,,System reliable,Neutral,neutral,31
67,Student_67,Online Education,9,B,,,Access good,Positive,neutral,52
67,Student_67,Online Education,10,C,,,Overall positive,Positive,joy,2
67,Student_67,Course,1,A,,Course_57,Course clear,Positive,neutral,13
67,Student_67,Course,2,B,,Course_57,Assignments supportive,Positive,neutral,17
67,Student_67,Course,3,C,,Course_57,Examples clear,Positive,neutral,54
67,Student_67,Course,4,D,,Course_57,Quizzes engaging,Positive,joy,11
67,Student_67,Course,5,A,,Course_57,Some topics difficult,Negative,fear,67
67,Student_67,Course,6,B,,Course_57,Material helpful,Neutral,neutral,90
67,Student_67,Course,7,C,,Course_57,Resources okay,Positive,neutral,28
67,Student_67,Course,8,D,,Course_57,Lacked real examples,Positive,neutral,77
67,Student_67,Course,9,A,,Course_57,Applications relevant,Positive,neutral,6
67,Student_67,Course,10,B,,Course_57,Overall good,Positive,joy,22
67,Student_67,Instructor,1,C,Instructor_57,,Instructor explained well,Neutral,neutral,72
67,Student_67,Instructor,2,B,Instructor_57,,Answered queries,Neutral,neutral,92
67,Student_67,Instructor,3,D,Instructor_57,,Encouraged participation,Neutral,joy,3
67,Student_67,Instructor,4,A,Instructor_57,,Shared examples,Neutral,neutral,9
67,Student_67,Instructor,5,C,Instructor_57,,Sometimes fast,Positive,neutral,18
67,Student_67,Instructor,6,B,Instructor_57,,Provided notes,Neutral,neutral,4
67,Student_67,Instructor,7,D,Instructor_57,,Interactive style good,Positive,neutral,5
67,Student_67,Instructor,8,A,Instructor_57,,Maintained discipline,Neutral,sadness,1
67,Student_67,Instructor,9,C,Instructor_57,,Motivated students,Neutral,neutral,0
67,Student_67,Instructor,10,B,Instructor_57,,Overall positive,Positive,joy,2
68,Student_68,Online Education,1,D,,,Platform slow,Negative,neutral,14
68,Student_68,Online Education,2,B,,,Login fine,Positive,neutral,121
68,Student_68,Online Education,3,C,,,Lectures confusing,Negative,neutral,113
68,Student_68,Online Education,4,A,,,Quizzes okay,Positive,neutral,60
68,Student_68,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
68,Student_68,Online Education,6,B,,,Navigation poor,Negative,sadness,99
68,Student_68,Online Education,7,C,,,Resources outdated,Negative,neutral,33
68,Student_68,Online Education,8,D,,,System unstable,Neutral,neutral,96
68,Student_68,Online Education,9,A,,,Access slow,Negative,neutral,112
68,Student_68,Online Education,10,B,,,Overall poor,Negative,sadness,16
68,Student_68,Course,1,C,,Course_58,Course unstructured,Neutral,neutral,12
68,Student_68,Course,2,D,,Course_58,Assignments unclear,Neutral,neutral,114
68,Student_68,Course,3,B,,Course_58,Examples not helpful,Neutral,neutral,34
68,Student_68,Course,4,A,,Course_58,Quizzes too hard,Negative,surprise,124
68,Student_68,Course,5,C,,Course_58,Material poor,Negative,sadness,90
68,Student_68,Course,6,D,,Course_58,Content missing,Negative,sadness,104
68,Student_68,Course,7,B,,Course_58,Resources inadequate,Neutral,sadness,43
68,Student_68,Course,8,A,,Course_58,Lacked practical work,Neutral,neutral,73
68,Student_68,Course,9,C,,Course_58,Applications missing,Negative,sadness,105
68,Student_68,Course,10,D,,Course_58,Overall poor,Negative,sadness,16
68,Student_68,Instructor,1,B,Instructor_58,,Instructor not clear,Neutral,neutral,106
68,Student_68,Instructor,2,C,Instructor_58,,Answered few questions,Negative,neutral,111
68,Student_68,Instructor,3,D,Instructor_58,,Encouraged little participation,Negative,joy,95
68,Student_68,Instructor,4,A,Instructor_58,,Shared few examples,Negative,neutral,85
68,Student_68,Instructor,5,B,Instructor_58,,Too fast,Positive,neutral,26
68,Student_68,Instructor,6,C,Instructor_58,,Minimal notes,Neutral,neutral,103
68,Student_68,Instructor,7,D,Instructor_58,,Interactive style poor,Negative,neutral,94
68,Student_68,Instructor,8,A,Instructor_58,,Discipline weak,Negative,disgust,110
68,Student_68,Instructor,9,B,Instructor_58,,Motivation lacking,Neutral,neutral,102
68,Student_68,Instructor,10,C,Instructor_58,,Overall poor,Negative,sadness,16
69,Student_69,Online Education,1,A,,,Platform fine,Positive,neutral,-1
69,Student_69,Online Education,2,B,,,Login smooth,Positive,neutral,21
69,Student_69,Online Education,3,C,,,Lectures clear,Positive,neutral,10
69,Student_69,Online Education,4,D,,,Quizzes engaging,Positive,joy,11
69,Student_69,Online Education,5,B,,,Assignments helpful,Neutral,neutral,45
69,Student_69,Online Education,6,C,,,Navigation good,Positive,neutral,59
69,Student_69,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
69,Student_69,Online Education,8,B,,,System reliable,Neutral,neutral,31
69,Student_69,Online Education,9,C,,,Access quick,Positive,neutral,42
69,Student_69,Online Education,10,D,,,Overall positive,Positive,joy,2
69,Student_69,Course,1,B,,Course_59,Course structured,Neutral,neutral,12
69,Student_69,Course,2,A,,Course_59,Assignments clear,Positive,neutral,25
69,Student_69,Course,3,D,,Course_59,Examples helpful,Neutral,neutral,34
69,Student_69,Course,4,C,,Course_59,Quizzes engaging,Positive,joy,11
69,Student_69,Course,5,B,,Course_59,Some topics difficult,Negative,fear,67
69,Student_69,Course,6,A,,Course_59,Material useful,Positive,neutral,120
69,Student_69,Course,7,D,,Course_59,Resources okay,Positive,neutral,28
69,Student_69,Course,8,C,,Course_59,Lacked real projects,Positive,neutral,108
69,Student_69,Course,9,B,,Course_59,Applications explained,Neutral,neutral,6
69,Student_69,Course,10,A,,Course_59,Overall good,Positive,joy,22
69,Student_69,Instructor,1,C,Instructor_59,,Instructor explained well,Neutral,neutral,72
69,Student_69,Instructor,2,B,Instructor_59,,Answered doubts,Neutral,fear,37
69,Student_69,Instructor,3,A,Instructor_59,,Encouraged participation,Neutral,joy,3
69,Student_69,Instructor,4,D,Instructor_59,,Shared examples,Neutral,neutral,85
69,Student_69,Instructor,5,C,Instructor_59,,Sometimes fast,Positive,neutral,18
69,Student_69,Instructor,6,B,Instructor_59,,Provided notes,Neutral,neutral,4
69,Student_69,Instructor,7,D,Instructor_59,,Interactive style,Neutral,neutral,5
69,Student_69,Instructor,8,A,Instructor_59,,Maintained discipline,Neutral,sadness,1
69,Student_69,Instructor,9,C,Instructor_59,,Motivated students,Neutral,neutral,0
69,Student_69,Instructor,10,B,Instructor_59,,Overall positive,Positive,joy,2
70,Student_70,Online Education,1,D,,,Platform laggy,Neutral,neutral,14
70,Student_70,Online Education,2,B,,,Login slow,Negative,neutral,14
70,Student_70,Online Education,3,A,,,Lectures confusing,Negative,neutral,113
70,Student_70,Online Education,4,C,,,Quizzes hard,Negative,neutral,101
70,Student_70,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
70,Student_70,Online Education,6,B,,,Navigation poor,Negative,sadness,99
70,Student_70,Online Education,7,C,,,Resources outdated,Negative,neutral,33
70,Student_70,Online Education,8,D,,,System unstable,Neutral,neutral,96
70,Student_70,Online Education,9,A,,,Access slow,Negative,neutral,112
70,Student_70,Online Education,10,B,,,Overall poor,Negative,sadness,16
70,Student_70,Course,1,A,,Course_60,Course not structured,Neutral,neutral,12
70,Student_70,Course,2,C,,Course_60,Assignments confusing,Negative,neutral,114
70,Student_70,Course,3,B,,Course_60,Examples unclear,Neutral,neutral,118
70,Student_70,Course,4,D,,Course_60,Quizzes too hard,Negative,surprise,124
70,Student_70,Course,5,A,,Course_60,Content irrelevant,Negative,neutral,123
70,Student_70,Course,6,C,,Course_60,Material not helpful,Neutral,disgust,90
70,Student_70,Course,7,B,,Course_60,Resources missing,Negative,sadness,104
70,Student_70,Course,8,D,,Course_60,Lacked practical work,Neutral,neutral,73
70,Student_70,Course,9,A,,Course_60,Applications missing,Negative,sadness,105
70,Student_70,Course,10,C,,Course_60,Overall poor,Negative,sadness,16
70,Student_70,Instructor,1,D,Instructor_60,,Instructor not clear,Neutral,neutral,106
70,Student_70,Instructor,2,B,Instructor_60,,Answered few questions,Negative,neutral,111
70,Student_70,Instructor,3,C,Instructor_60,,Encouraged little participation,Negative,joy,95
70,Student_70,Instructor,4,A,Instructor_60,,Shared few examples,Negative,neutral,85
70,Student_70,Instructor,5,D,Instructor_60,,Too fast,Positive,neutral,26
70,Student_70,Instructor,6,B,Instructor_60,,Minimal notes,Neutral,neutral,103
70,Student_70,Instructor,7,C,Instructor_60,,Interactive style poor,Negative,neutral,94
70,Student_70,Instructor,8,A,Instructor_60,,Discipline weak,Negative,disgust,110
70,Student_70,Instructor,9,D,Instructor_60,,Motivation lacking,Neutral,neutral,102
70,Student_70,Instructor,10,B,Instructor_60,,Overall poor,Negative,sadness,16
71,Student_71,Online Education,1,A,,,Platform was smooth,Positive,neutral,49
71,Student_71,Online Education,2,B,,,Login fine,Positive,neutral,121
71,Student_71,Online Education,3,C,,,Lectures clear,Positive,neutral,10
71,Student_71,Online Education,4,D,,,Quizzes engaging,Positive,joy,11
71,Student_71,Online Education,5,B,,,Assignments helpful,Neutral,neutral,45
71,Student_71,Online Education,6,A,,,Navigation good,Positive,neutral,99
71,Student_71,Online Education,7,C,,,Resources sufficient,Neutral,neutral,43
71,Student_71,Online Education,8,B,,,System reliable,Neutral,neutral,31
71,Student_71,Online Education,9,A,,,Access quick,Positive,neutral,42
71,Student_71,Online Education,10,D,,,Overall positive,Positive,joy,2
71,Student_71,Course,1,B,,Course_61,Course structured,Neutral,neutral,12
71,Student_71,Course,2,A,,Course_61,Assignments clear,Positive,neutral,25
71,Student_71,Course,3,D,,Course_61,Examples helpful,Neutral,neutral,34
71,Student_71,Course,4,C,,Course_61,Quizzes engaging,Positive,joy,11
71,Student_71,Course,5,B,,Course_61,Some topics difficult,Negative,fear,67
71,Student_71,Course,6,A,,Course_61,Material useful,Positive,neutral,120
71,Student_71,Course,7,D,,Course_61,Resources okay,Positive,neutral,28
71,Student_71,Course,8,C,,Course_61,Lacked real projects,Positive,neutral,108
71,Student_71,Course,9,B,,Course_61,Applications explained,Neutral,neutral,6
71,Student_71,Course,10,A,,Course_61,Overall good,Positive,joy,22
71,Student_71,Instructor,1,C,Instructor_61,,Instructor explained well,Neutral,neutral,72
71,Student_71,Instructor,2,B,Instructor_61,,Answered doubts,Neutral,fear,37
71,Student_71,Instructor,3,A,Instructor_61,,Encouraged participation,Neutral,joy,3
71,Student_71,Instructor,4,D,Instructor_61,,Shared examples,Neutral,neutral,9
71,Student_71,Instructor,5,C,Instructor_61,,Sometimes fast,Positive,neutral,18
71,Student_71,Instructor,6,B,Instructor_61,,Provided notes,Neutral,neutral,4
71,Student_71,Instructor,7,D,Instructor_61,,Interactive style,Neutral,neutral,5
71,Student_71,Instructor,8,A,Instructor_61,,Maintained discipline,Neutral,sadness,1
71,Student_71,Instructor,9,C,Instructor_61,,Motivated students,Neutral,neutral,0
71,Student_71,Instructor,10,B,Instructor_61,,Overall positive,Positive,joy,2
72,Student_72,Online Education,1,D,,,Platform slow,Negative,neutral,14
72,Student_72,Online Education,2,B,,,Login issues,Neutral,neutral,76
72,Student_72,Online Education,3,C,,,Lectures confusing,Negative,neutral,113
72,Student_72,Online Education,4,A,,,Quizzes okay,Positive,neutral,60
72,Student_72,Online Education,5,D,,,Assignments irrelevant,Negative,neutral,97
72,Student_72,Online Education,6,B,,,Navigation poor,Negative,sadness,99
72,Student_72,Online Education,7,C,,,Resources outdated,Negative,neutral,33
72,Student_72,Online Education,8,D,,,System unstable,Neutral,neutral,96
72,Student_72,Online Education,9,A,,,Access slow,Negative,neutral,112
72,Student_72,Online Education,10,B,,,Overall poor,Negative,sadness,16
72,Student_72,Course,1,C,,Course_62,Course unstructured,Neutral,neutral,12
72,Student_72,Course,2,D,,Course_62,Assignments unclear,Neutral,neutral,114
72,Student_72,Course,3,B,,Course_62,Examples not helpful,Neutral,neutral,34
72,Student_72,Course,4,A,,Course_62,Quizzes too hard,Negative,surprise,124
72,Student_72,Course,5,C,,Course_62,Material poor,Negative,sadness,90
72,Student_72,Course,6,D,,Course_62,Content missing,Negative,sadness,104
72,Student_72,Course,7,B,,Course_62,Resources inadequate,Neutral,sadness,43
72,Student_72,Course,8,A,,Course_62,Lacked practical work,Neutral,neutral,73
72,Student_72,Course,9,C,,Course_62,Applications missing,Negative,sadness,105
72,Student_72,Course,10,D,,Course_62,Overall poor,Negative,sadness,16
72,Student_72,Instructor,1,B,Instructor_62,,Instructor not clear,Neutral,neutral,106
72,Student_72,Instructor,2,C,Instructor_62,,Answered few questions,Negative,neutral,111
72,Student_72,Instructor,3,D,Instructor_62,,Encouraged little participation,Negative,joy,95
72,Student_72,Instructor,4,A,Instructor_62,,Shared few examples,Negative,neutral,85
72,Student_72,Instructor,5,B,Instructor_62,,Too fast,Positive,neutral,26
72,Student_72,Instructor,6,C,Instructor_62,,Minimal notes,Neutral,neutral,103
72,Student_72,Instructor,7,D,Instructor_62,,Interactive style poor,Negative,neutral,94
72,Student_72,Instructor,8,A,Instructor_62,,Discipline weak,Negative,disgust,110
72,Student_72,Instructor,9,B,Instructor_62,,Motivation lacking,Neutral,neutral,102
72,Student_72,Instructor,10,C,Instructor_62,,Overall poor,Negative,sadness,16
73,Student_73,Online Education,1,A,,,Platform fine,Positive,neutral,-1
73,Student_73,Online Education,2,B,,,Login smooth,Positive,neutral,21
73,Student_73,Online Education,3,C,,,Lectures clear,Positive,neutral,10
73,Student_73,Online Education,4,D,,,Quizzes engaging,Positive,joy,11
73,Student_73,Online Education,5,B,,,Assignments helpful,Neutral,neutral,45
73,Student_73,Online Education,6,C,,,Navigation good,Positive,neutral,59
73,Student_73,Online Education,7,A,,,Resources sufficient,Neutral,neutral,43
73,Student_73,Online Education,8,B,,,System reliable,Neutral,neutral,31
73,Student_73,Online Education,9,C,,,Access quick,Positive,neutral,42
73,Student_73,Online Education,10,D,,,Overall positive,Positive,joy,2
73,Student_73,Course,1,B,,Course_63,Course structured,Neutral,neutral,12
73,Student_73,Course,2,A,,Course_63,Assignments clear,Positive,neutral,25
73,Student_73,Course,3,D,,Course_63,Examples helpful,Neutral,neutral,34
73,Student_73,Course,4,C,,Course_63,Quizzes engaging,Positive,joy,11
73,Student_73,Course,5,B,,Course_63,Some topics difficult,Negative,fear,67
73,Student_73,Course,6,A,,Course_63,Material useful,Positive,neutral,120
73,Student_73,Course,7,D,,Course_63,Resources okay,Positive,neutral,28
73,Student_73,Course,8,C,,Course_63,Lacked real projects,Positive,neutral,108
