StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments
68,Student_68,Online Education,2,B,,,Login fine
68,Student_68,Online Education,3,C,,,Lectures confusing
68,Student_68,Online Education,4,A,,,Quizzes okay
68,Student_68,Online Education,5,D,,,Assignments irrelevant
68,Student_68,Online Education,6,B,,,Navigation poor
68,Student_68,Online Education,7,C,,,Resources outdated
68,Student_68,Online Education,8,D,,,System unstable
68,Student_68,Online Education,9,A,,,Access slow
68,Student_68,Online Education,10,B,,,Overall poor

68,Student_68,Course,1,C,,Course_58,Course unstructured
68,Student_68,Course,2,D,,Course_58,Assignments unclear
68,Student_68,Course,3,B,,Course_58,Examples not helpful
68,Student_68,Course,4,A,,Course_58,Quizzes too hard
68,Student_68,Course,5,C,,Course_58,Material poor
68,Student_68,Course,6,D,,Course_58,Content missing
68,Student_68,Course,7,B,,Course_58,Resources inadequate
68,Student_68,Course,8,A,,Course_58,Lacked practical work
68,Student_68,Course,9,C,,Course_58,Applications missing
68,Student_68,Course,10,D,,Course_58,Overall poor

68,Student_68,Instructor,1,B,Instructor_58,,Instructor not clear
68,Student_68,Instructor,2,C,Instructor_58,,Answered few questions
68,Student_68,Instructor,3,D,Instructor_58,,Encouraged little participation
68,Student_68,Instructor,4,A,Instructor_58,,Shared few examples
68,Student_68,Instructor,5,B,Instructor_58,,Too fast
68,Student_68,Instructor,6,C,Instructor_58,,Minimal notes
68,Student_68,Instructor,7,D,Instructor_58,,Interactive style poor
68,Student_68,Instructor,8,A,Instructor_58,,Discipline weak
68,Student_68,Instructor,9,B,Instructor_58,,Motivation lacking
68,Student_68,Instructor,10,C,Instructor_58,,Overall poor

69,Student_69,Online Education,1,A,,,Platform fine
69,Student_69,Online Education,2,B,,,Login smooth
69,Student_69,Online Education,3,C,,,Lectures clear
69,Student_69,Online Education,4,D,,,Quizzes engaging
69,Student_69,Online Education,5,B,,,Assignments helpful
69,Student_69,Online Education,6,C,,,Navigation good
69,Student_69,Online Education,7,A,,,Resources sufficient
69,Student_69,Online Education,8,B,,,System reliable
69,Student_69,Online Education,9,C,,,Access quick
69,Student_69,Online Education,10,D,,,Overall positive

69,Student_69,Course,1,B,,Course_59,Course structured
69,Student_69,Course,2,A,,Course_59,Assignments clear
69,Student_69,Course,3,D,,Course_59,Examples helpful
69,Student_69,Course,4,C,,Course_59,Quizzes engaging
69,Student_69,Course,5,B,,Course_59,Some topics difficult
69,Student_69,Course,6,A,,Course_59,Material useful
69,Student_69,Course,7,D,,Course_59,Resources okay
69,Student_69,Course,8,C,,Course_59,Lacked real projects
69,Student_69,Course,9,B,,Course_59,Applications explained
69,Student_69,Course,10,A,,Course_59,Overall good

69,Student_69,Instructor,1,C,Instructor_59,,Instructor explained well
69,Student_69,Instructor,2,B,Instructor_59,,Answered doubts
69,Student_69,Instructor,3,A,Instructor_59,,Encouraged participation
69,Student_69,Instructor,4,D,Instructor_59,,Shared examples
69,Student_69,Instructor,5,C,Instructor_59,,Sometimes fast
69,Student_69,Instructor,6,B,Instructor_59,,Provided notes
69,Student_69,Instructor,7,D,Instructor_59,,Interactive style
69,Student_69,Instructor,8,A,Instructor_59,,Maintained discipline
69,Student_69,Instructor,9,C,Instructor_59,,Motivated students
69,Student_69,Instructor,10,B,Instructor_59,,Overall positive

70,Student_70,Online Education,1,D,,,Platform laggy
70,Student_70,Online Education,2,B,,,Login slow
70,Student_70,Online Education,3,A,,,Lectures confusing
70,Student_70,Online Education,4,C,,,Quizzes hard
70,Student_70,Online Education,5,D,,,Assignments irrelevant
70,Student_70,Online Education,6,B,,,Navigation poor
70,Student_70,Online Education,7,C,,,Resources outdated
70,Student_70,Online Education,8,D,,,System unstable
70,Student_70,Online Education,9,A,,,Access slow
70,Student_70,Online Education,10,B,,,Overall poor

70,Student_70,Course,1,A,,Course_60,Course not structured
70,Student_70,Course,2,C,,Course_60,Assignments confusing
70,Student_70,Course,3,B,,Course_60,Examples unclear
70,Student_70,Course,4,D,,Course_60,Quizzes too hard
70,Student_70,Course,5,A,,Course_60,Content irrelevant
70,Student_70,Course,6,C,,Course_60,Material not helpful
70,Student_70,Course,7,B,,Course_60,Resources missing
70,Student_70,Course,8,D,,Course_60,Lacked practical work
70,Student_70,Course,9,A,,Course_60,Applications missing
70,Student_70,Course,10,C,,Course_60,Overall poor

70,Student_70,Instructor,1,D,Instructor_60,,Instructor not clear
70,Student_70,Instructor,2,B,Instructor_60,,Answered few questions
70,Student_70,Instructor,3,C,Instructor_60,,Encouraged little participation
70,Student_70,Instructor,4,A,Instructor_60,,Shared few examples
70,Student_70,Instructor,5,D,Instructor_60,,Too fast
70,Student_70,Instructor,6,B,Instructor_60,,Minimal notes
70,Student_70,Instructor,7,C,Instructor_60,,Interactive style poor
70,Student_70,Instructor,8,A,Instructor_60,,Discipline weak
70,Student_70,Instructor,9,D,Instructor_60,,Motivation lacking
70,Student_70,Instructor,10,B,Instructor_60,,Overall poor

71,Student_71,Online Education,1,A,,,Platform was smooth
71,Student_71,Online Education,2,B,,,Login fine
71,Student_71,Online Education,3,C,,,Lectures clear
71,Student_71,Online Education,4,D,,,Quizzes engaging
71,Student_71,Online Education,5,B,,,Assignments helpful
71,Student_71,Online Education,6,A,,,Navigation good
71,Student_71,Online Education,7,C,,,Resources sufficient
71,Student_71,Online Education,8,B,,,System reliable
71,Student_71,Online Education,9,A,,,Access quick
71,Student_71,Online Education,10,D,,,Overall positive

71,Student_71,Course,1,B,,Course_61,Course structured
71,Student_71,Course,2,A,,Course_61,Assignments clear
71,Student_71,Course,3,D,,Course_61,Examples helpful
71,Student_71,Course,4,C,,Course_61,Quizzes engaging
71,Student_71,Course,5,B,,Course_61,Some topics difficult
71,Student_71,Course,6,A,,Course_61,Material useful
71,Student_71,Course,7,D,,Course_61,Resources okay
71,Student_71,Course,8,C,,Course_61,Lacked real projects
71,Student_71,Course,9,B,,Course_61,Applications explained
71,Student_71,Course,10,A,,Course_61,Overall good

71,Student_71,Instructor,1,C,Instructor_61,,Instructor explained well
71,Student_71,Instructor,2,B,Instructor_61,,Answered doubts
71,Student_71,Instructor,3,A,Instructor_61,,Encouraged participation
71,Student_71,Instructor,4,D,Instructor_61,,Shared examples
71,Student_71,Instructor,5,C,Instructor_61,,Sometimes fast
71,Student_71,Instructor,6,B,Instructor_61,,Provided notes
71,Student_71,Instructor,7,D,Instructor_61,,Interactive style
71,Student_71,Instructor,8,A,Instructor_61,,Maintained discipline
71,Student_71,Instructor,9,C,Instructor_61,,Motivated students
71,Student_71,Instructor,10,B,Instructor_61,,Overall positive

72,Student_72,Online Education,1,D,,,Platform slow
72,Student_72,Online Education,2,B,,,Login issues
72,Student_72,Online Education,3,C,,,Lectures confusing
72,Student_72,Online Education,4,A,,,Quizzes okay
72,Student_72,Online Education,5,D,,,Assignments irrelevant
72,Student_72,Online Education,6,B,,,Navigation poor
72,Student_72,Online Education,7,C,,,Resources outdated
72,Student_72,Online Education,8,D,,,System unstable
72,Student_72,Online Education,9,A,,,Access slow
72,Student_72,Online Education,10,B,,,Overall poor

72,Student_72,Course,1,C,,Course_62,Course unstructured
72,Student_72,Course,2,D,,Course_62,Assignments unclear
72,Student_72,Course,3,B,,Course_62,Examples not helpful
72,Student_72,Course,4,A,,Course_62,Quizzes too hard
72,Student_72,Course,5,C,,Course_62,Material poor
72,Student_72,Course,6,D,,Course_62,Content missing
72,Student_72,Course,7,B,,Course_62,Resources inadequate
72,Student_72,Course,8,A,,Course_62,Lacked practical work
72,Student_72,Course,9,C,,Course_62,Applications missing
72,Student_72,Course,10,D,,Course_62,Overall poor

72,Student_72,Instructor,1,B,Instructor_62,,Instructor not clear
72,Student_72,Instructor,2,C,Instructor_62,,Answered few questions
72,Student_72,Instructor,3,D,Instructor_62,,Encouraged little participation
72,Student_72,Instructor,4,A,Instructor_62,,Shared few examples
72,Student_72,Instructor,5,B,Instructor_62,,Too fast
72,Student_72,Instructor,6,C,Instructor_62,,Minimal notes
72,Student_72,Instructor,7,D,Instructor_62,,Interactive style poor
72,Student_72,Instructor,8,A,Instructor_62,,Discipline weak
72,Student_72,Instructor,9,B,Instructor_62,,Motivation lacking
72,Student_72,Instructor,10,C,Instructor_62,,Overall poor

73,Student_73,Online Education,1,A,,,Platform fine
73,Student_73,Online Education,2,B,,,Login smooth
73,Student_73,Online Education,3,C,,,Lectures clear
73,Student_73,Online Education,4,D,,,Quizzes engaging
73,Student_73,Online Education,5,B,,,Assignments helpful
73,Student_73,Online Education,6,C,,,Navigation good
73,Student_73,Online Education,7,A,,,Resources sufficient
73,Student_73,Online Education,8,B,,,System reliable
73,Student_73,Online Education,9,C,,,Access quick
73,Student_73,Online Education,10,D,,,Overall positive

73,Student_73,Course,1,B,,Course_63,Course structured
73,Student_73,Course,2,A,,Course_63,Assignments clear
73,Student_73,Course,3,D,,Course_63,Examples helpful
73,Student_73,Course,4,C,,Course_63,Quizzes engaging
73,Student_73,Course,5,B,,Course_63,Some topics difficult
73,Student_73,Course,6,A,,Course_63,Material useful
73,Student_73,Course,7,D,,Course_63,Resources okay
73,Student_73,Course,8,C,,Course_63,Lacked real projects
73,Student_73,Course,9,B,,Course_63,Applications explained
73,Student_73,Course,10,A,,Course_63,Overall good

73,Student_73,Instructor,1,C,Instructor_63,,Instructor explained well
73,Student_73,Instructor,2,B,Instructor_63,,Answered doubts
73,Student_73,Instructor,3,A,Instructor_63,,Encouraged participation
73,Student_73,Instructor,4,D,Instructor_63,,Shared examples
73,Student_73,Instructor,5,C,Instructor_63,,Sometimes fast
73,Student_73,Instructor,6,B,Instructor_63,,Provided notes
73,Student_73,Instructor,7,D,Instructor_63,,Interactive style
73,Student_73,Instructor,8,A,Instructor_63,,Maintained discipline
73,Student_73,Instructor,9,C,Instructor_63,,Motivated students
73,Student_73,Instructor,10,B,Instructor_63,,Overall positive

74,Student_74,Online Education,1,D,,,Platform laggy
74,Student_74,Online Education,2,B,,,Login slow
74,Student_74,Online Education,3,A,,,Lectures confusing
74,Student_74,Online Education,4,C,,,Quizzes hard
74,Student_74,Online Education,5,D,,,Assignments irrelevant
74,Student_74,Online Education,6,B,,,Navigation poor
74,Student_74,Online Education,7,C,,,Resources outdated
74,Student_74,Online Education,8,D,,,System unstable
74,Student_74,Online Education,9,A,,,Access slow
74,Student_74,Online Education,10,B,,,Overall poor

74,Student_74,Course,1,A,,Course_64,Course not structured
74,Student_74,Course,2,C,,Course_64,Assignments confusing
74,Student_74,Course,3,B,,Course_64,Examples unclear
74,Student_74,Course,4,D,,Course_64,Quizzes too hard
74,Student_74,Course,5,A,,Course_64,Content irrelevant
74,Student_74,Course,6,C,,Course_64,Material not helpful
74,Student_74,Course,7,B,,Course_64,Resources missing
74,Student_74,Course,8,D,,Course_64,Lacked practical work
74,Student_74,Course,9,A,,Course_64,Applications missing
74,Student_74,Course,10,C,,Course_64,Overall poor

74,Student_74,Instructor,1,D,Instructor_64,,Instructor not clear
74,Student_74,Instructor,2,B,Instructor_64,,Answered few questions
74,Student_74,Instructor,3,C,Instructor_64,,Encouraged little participation
74,Student_74,Instructor,4,A,Instructor_64,,Shared few examples
74,Student_74,Instructor,5,D,Instructor_64,,Too fast
74,Student_74,Instructor,6,B,Instructor_64,,Minimal notes
74,Student_74,Instructor,7,C,Instructor_64,,Interactive style poor
74,Student_74,Instructor,8,A,Instructor_64,,Discipline weak
74,Student_74,Instructor,9,D,Instructor_64,,Motivation lacking
74,Student_74,Instructor,10,B,Instructor_64,,Overall poor

75,Student_75,Online Education,1,A,,,Platform okay
75,Student_75,Online Education,2,B,,,Login smooth
75,Student_75,Online Education,3,C,,,Lectures clear
75,Student_75,Online Education,4,D,,,Quizzes good
75,Student_75,Online Education,5,B,,,Assignments fine
75,Student_75,Online Education,6,A,,,Navigation good
75,Student_75,Online Education,7,C,,,Resources sufficient
75,Student_75,Online Education,8,B,,,System reliable
75,Student_75,Online Education,9,A,,,Access fast
75,Student_75,Online Education,10,D,,,Overall positive

75,Student_75,Course,1,B,,Course_65,Course structured
75,Student_75,Course,2,A,,Course_65,Assignments clear
75,Student_75,Course,3,D,,Course_65,Examples helpful
75,Student_75,Course,4,C,,Course_65,Quizzes engaging
75,Student_75,Course,5,B,,Course_65,Some topics hard
75,Student_75,Course,6,A,,Course_65,Material useful
75,Student_75,Course,7,D,,Course_65,Resources okay
75,Student_75,Course,8,C,,Course_65,Lacked projects
75,Student_75,Course,9,B,,Course_65,Applications explained
75,Student_75,Course,10,A,,Course_65,Overall good

75,Student_75,Instructor,1,C,Instructor_65,,Instructor clear
75,Student_75,Instructor,2,B,Instructor_65,,Answered doubts
75,Student_75,Instructor,3,A,Instructor_65,,Encouraged participation
75,Student_75,Instructor,4,D,Instructor_65,,Shared examples
75,Student_75,Instructor,5,C,Instructor_65,,Sometimes fast
75,Student_75,Instructor,6,B,Instructor_65,,Provided notes
75,Student_75,Instructor,7,D,Instructor_65,,Interactive style
75,Student_75,Instructor,8,A,Instructor_65,,Maintained discipline
75,Student_75,Instructor,9,C,Instructor_65,,Motivated students
75,Student_75,Instructor,10,B,Instructor_65,,Overall positive

76,Student_76,Online Education,1,D,,,Platform laggy
76,Student_76,Online Education,2,B,,,Login slow
76,Student_76,Online Education,3,A,,,Lectures confusing
76,Student_76,Online Education,4,C,,,Quizzes hard
76,Student_76,Online Education,5,D,,,Assignments irrelevant
76,Student_76,Online Education,6,B,,,Navigation poor
76,Student_76,Online Education,7,C,,,Resources outdated
76,Student_76,Online Education,8,D,,,System unstable
76,Student_76,Online Education,9,A,,,Access slow
76,Student_76,Online Education,10,B,,,Overall poor

76,Student_76,Course,1,A,,Course_66,Course not structured
76,Student_76,Course,2,C,,Course_66,Assignments confusing
76,Student_76,Course,3,B,,Course_66,Examples unclear
76,Student_76,Course,4,D,,Course_66,Quizzes too hard
76,Student_76,Course,5,A,,Course_66,Content irrelevant
76,Student_76,Course,6,C,,Course_66,Material not helpful
76,Student_76,Course,7,B,,Course_66,Resources missing
76,Student_76,Course,8,D,,Course_66,Lacked practical work
76,Student_76,Course,9,A,,Course_66,Applications missing
76,Student_76,Course,10,C,,Course_66,Overall poor

76,Student_76,Instructor,1,D,Instructor_66,,Instructor not clear
76,Student_76,Instructor,2,B,Instructor_66,,Answered few questions
76,Student_76,Instructor,3,C,Instructor_66,,Encouraged little participation
76,Student_76,Instructor,4,A,Instructor_66,,Shared few examples
76,Student_76,Instructor,5,D,Instructor_66,,Too fast
76,Student_76,Instructor,6,B,Instructor_66,,Minimal notes
76,Student_76,Instructor,7,C,Instructor_66,,Interactive style poor
76,Student_76,Instructor,8,A,Instructor_66,,Discipline weak
76,Student_76,Instructor,9,D,Instructor_66,,Motivation lacking
76,Student_76,Instructor,10,B,Instructor_66,,Overall poor

77,Student_77,Online Education,1,A,,,Platform smooth
77,Student_77,Online Education,2,B,,,Login okay
77,Student_77,Online Education,3,C,,,Lectures clear
77,Student_77,Online Education,4,D,,,Quizzes useful
77,Student_77,Online Education,5,B,,,Assignments good
77,Student_77,Online Education,6,A,,,Navigation simple
77,Student_77,Online Education,7,C,,,Resources sufficient
77,Student_77,Online Education,8,B,,,System stable
